,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1419,2018-12-25,0.0279379746829835,0.022071535915975986,-0.07207812733042925,-0.024103426658731726,0.02773119144098406,0.0279379746829835,0.050009510598959486,-0.02206861673146976,-0.046172043390201485,-0.018440851949217425
1,1766,2017-09-14,,,,,,,,,,
2,1766,2018-01-30,-0.012707949332344943,0.0057916654900266665,0.009624787113829011,-0.03412457804468229,-0.05604272243249431,-0.012707949332344943,-0.006916283842318276,0.002708503271510735,-0.03141607477317156,-0.08745879720566586
3,1766,2018-03-14,0.02558933122728045,-0.01912544544635752,-0.008077861387453186,0.0081065704414295,0.01840539546880131,0.02558933122728045,0.0064638857809229296,-0.0016139756065302567,0.006492594834899243,0.024897990303700553
4,1766,2018-07-03,-0.02754938895605559,-0.01247994243237272,-0.007371505154837301,0.023497739220248226,-0.017639012561211947,-0.02754938895605559,-0.04002933138842831,-0.047400836543265615,-0.02390309732301739,-0.041542109884229336
5,1766,2018-08-10,0.0025582986675446472,0.026384920280001414,-0.023047195730787336,-0.004831211942043201,0.01509676640432822,0.0025582986675446472,0.028943218947546062,0.005896023216758726,0.0010648112747155252,0.016161577679043745
6,1766,2018-12-14,-0.018984167394163774,0.006886856931764444,-0.010353545274719945,0.012810692533349502,-0.006158499383299363,-0.018984167394163774,-0.01209731046239933,-0.022450855737119274,-0.009640163203769772,-0.015798662587069134
7,1766,2020-06-25,-0.0003253194313305133,-0.009173552694569098,4.542919199604302e-05,-0.010240814887527452,0.005091172322743871,-0.0003253194313305133,-0.009498872125899612,-0.009453442933903568,-0.01969425782143102,-0.014603085498687149
8,1766,2021-08-20,-0.0029925639803156188,0.003283624909644591,0.0007807973944520775,0.015455235998022492,0.007331411025158793,-0.0029925639803156188,0.0002910609293289724,0.00107185832378105,0.01652709432180354,0.023858505346962336
9,1766,2022-06-14,0.012315651599101498,-0.006559382327445596,-0.04775068800278172,7.828082286997877e-05,-0.007858046188218979,0.012315651599101498,0.005756269271655902,-0.04199441873112582,-0.04191613790825584,-0.04977418409647481
10,1835,2018-02-06,-0.07045474062600343,0.03574970837513631,-0.022586742126156908,-0.0052468915075742405,-0.031646871889100835,-0.07045474062600343,-0.03470503225086712,-0.05729177437702403,-0.06253866588459826,-0.09418553777369909
11,1835,2018-02-07,0.035938409185643325,-0.022394971077370013,-0.005056840382481948,-0.03145569988197627,-0.011178460961602606,0.035938409185643325,0.013543438108273312,0.008486597725791363,-0.02296910215618491,-0.034147563117787515
12,1835,2018-08-06,0.03640209630392993,-0.08510946581192447,-0.025003572097249314,0.017018185592268524,-0.015507242960814476,0.03640209630392993,-0.048707369507994536,-0.07371094160524386,-0.05669275601297533,-0.07219999897378981
13,1835,2018-08-08,-0.025099503366103625,0.01702637019150008,-0.015522136870947221,0.039411874079837796,0.012667913862730616,-0.025099503366103625,-0.008073133174603547,-0.023595270045550766,0.01581660403428703,0.028484517897017645
14,1835,2019-08-02,-0.0021014274340017125,-0.006505052580110152,0.0027129243985799445,0.01756760667898203,0.03337003161491735,-0.0021014274340017125,-0.008606480014111864,-0.00589355561553192,0.011674051063450111,0.04504408267836746
15,1835,2020-07-31,0.000841986886248384,0.007411120562408728,-0.010501415069680274,0.008928899929604038,-0.016124974810299834,0.000841986886248384,0.008253107448657112,-0.0022483076210231615,0.006680592308580877,-0.009444382501718957
