,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1332,2018-09-30,,,,,,,,,,
1,1332,2021-02-07,0.0038051960404100783,-0.019128082229556597,0.06010503679384101,0.0522838739168591,0.0003700111137843812,0.0038051960404100783,-0.015322886189146519,0.04478215060469449,0.09706602452155358,0.09743603563533795
2,1332,2021-02-14,-0.019226894363240696,0.05921079250227414,0.05248163509222902,0.0007709410909173403,-0.012830281491135645,-0.019226894363240696,0.03998389813903344,0.09246553323126247,0.09323647432217981,0.08040619283104417
3,1407,2018-10-21,,,,,,,,,,
4,1414,2018-09-23,,,,,,,,,,
5,1605,2017-09-24,,,,,,,,,,
6,1802,2021-03-21,0.019732486735910257,-0.018629830480390835,0.05097607786105795,-0.01846202041394574,-0.004416075585925584,0.019732486735910257,0.001102656255519422,0.052078734116577374,0.03361671370263163,0.02920063811670605
7,1808,2021-03-21,-0.010913927768141046,-0.01129113288221013,0.03724393551081793,-0.011668256131127925,-0.028802664154732417,-0.010913927768141046,-0.022205060650351174,0.015038874860466754,0.0033706187293388295,-0.02543204542539359
8,1820,2021-01-10,0.0012305201972737023,0.044243792434001644,0.02904314972310186,0.026631551431528747,0.0011690091587954164,0.0012305201972737023,0.04547431263127535,0.0745174623543772,0.10114901378590595,0.10231802294470137
9,1820,2022-05-15,-0.04368010664714439,0.0281770744826373,0.000956706122074779,-0.008241779380332926,-0.0004048188851693488,-0.04368010664714439,-0.015503032164507088,-0.01454632604243231,-0.022788105422765235,-0.023192924307934584
10,1861,2018-04-01,,,,,,,,,,
11,1911,2020-08-23,0.026079655667917118,-0.03863621942036085,0.032567021386423575,-0.013049730397550866,9.082774676049711e-05,0.026079655667917118,-0.012556563752443732,0.020010457633979843,0.006960727236428977,0.007051554983189474
12,1925,2021-09-12,0.031921514043992086,-0.01338698682767986,0.012072347042760952,0.034960608157939124,-0.000584525387206318,0.031921514043992086,0.018534527216312227,0.03060687425907318,0.0655674824170123,0.06498295702980597
13,1925,2021-09-19,-0.013398533722792521,0.012109526790049376,0.03496100762858599,-0.0006464140591938075,-0.018657193903640717,-0.013398533722792521,-0.0012890069327431454,0.03367200069584285,0.03302558663664904,0.014368392733008325
14,1928,2017-10-29,,,,,,,,,,
15,1928,2019-03-17,,,,,,,,,,
16,1959,2017-11-05,,,,,,,,,,
17,1973,2017-11-05,,,,,,,,,,
18,2146,2017-11-19,,,,,,,,,,
19,2146,2017-11-26,,,,,,,,,,
20,2175,2018-02-04,,,,,,,,,,
21,2175,2019-05-12,,,,,,,,,,
22,2181,2021-08-15,0.011637664544957696,-0.028205432721563527,-0.046281994127035174,-0.031782525016045414,-0.009981503124989308,0.011637664544957696,-0.01656776817660583,-0.062849762303641,-0.09463228731968643,-0.10461379044467574
