,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1419,2017-12-31,,,,,,,,,,
1,1419,2018-01-14,,,,,,,,,,
2,1419,2018-01-21,,,,,,,,,,
3,1419,2018-01-28,,,,,,,,,,
4,1419,2019-07-14,,,,,,,,,,
5,1419,2019-07-21,,,,,,,,,,
6,1419,2021-01-17,0.10306719618348985,0.013952887468256583,-0.07313708653441525,0.005329395284189145,0.01672592329411811,0.10306719618348985,0.11702008365174643,0.04388299711733118,0.049212392401520325,0.06593831569563843
7,1419,2021-01-24,0.01570681353938122,-0.07303211776347697,0.0060684895928475036,0.018913604786021124,-0.03928715899007533,0.01570681353938122,-0.05732530422409575,-0.051256814631248246,-0.03234320984522712,-0.07163036883530245
8,1419,2021-07-18,-0.11407907960646022,-0.08715863875710324,-0.11535181382821119,0.09537047054193928,-0.025867606686790827,-0.11407907960646022,-0.20123771836356347,-0.31658953219177466,-0.22121906164983537,-0.2470866683366262
9,1766,2021-03-21,-0.030403821723973035,0.009928121563801365,0.0005471541489462731,-0.015141195160543757,-0.020837961407410295,-0.030403821723973035,-0.02047570016017167,-0.019928546011225397,-0.035069741171769156,-0.05590770257917945
10,1871,2021-02-14,-6.863963508933063e-05,-0.005979769984228868,0.04394623274118734,-0.0025826232249294284,-0.058721461273958914,-6.863963508933063e-05,-0.0060484096193181985,0.037897823121869144,0.035315199896939715,-0.023406261377019198
11,1890,2021-01-17,0.011720603242689573,0.050472285197082106,0.017742608002791725,0.034002463140498845,-0.010282714595297532,0.011720603242689573,0.06219288843977168,0.0799354964425634,0.11393795958306224,0.10365524498776471
12,1890,2022-03-27,0.0397250816555195,0.03598933169589126,0.09653565597035459,0.04875866845455988,-0.019407101426421963,0.0397250816555195,0.07571441335141077,0.17225006932176534,0.22100873777632524,0.20160163634990327
13,1890,2022-04-03,0.035752090332471564,0.0963067040603349,0.048526881180744164,-0.019640634704882226,-0.03550310184220625,0.035752090332471564,0.13205879439280646,0.18058567557355062,0.1609450408686684,0.12544193902646214
14,1926,2018-08-12,,,,,,,,,,
15,1926,2019-10-27,,,,,,,,,,
16,2124,2021-09-12,0.03138624151597366,0.041192704488531656,0.0053177409552236515,0.052251331897928924,0.008370429303298961,0.03138624151597366,0.07257894600450532,0.07789668695972897,0.1301480188576579,0.13851844816095685
17,2124,2021-09-19,0.04121758198106554,0.005401585391186556,0.05232327533594122,0.008326386577284569,-0.028982767775237166,0.04121758198106554,0.04661916737225209,0.09894244270819331,0.10726882928547789,0.07828606151024073
18,2130,2018-02-25,,,,,,,,,,
19,2130,2018-03-04,,,,,,,,,,
20,2130,2019-11-10,,,,,,,,,,
21,2130,2021-06-13,-0.060568449949989785,0.013011572315389686,0.00017193589540928644,0.014111707108623413,-0.03496586663101802,-0.060568449949989785,-0.0475568776346001,-0.04738494173919081,-0.0332732346305674,-0.06823910126158542
