,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1419,2019-07-11,0.07475464583481092,0.001508816346953556,0.02177230580140049,0.002694271445060975,0.014456719461597456,0.07475464583481092,0.07626346218176448,0.09803576798316498,0.10073003942822595,0.11518675888982341
1,1419,2021-01-15,0.061065940201892446,-0.0012853022850131944,0.05942440996901783,-0.024435479909635564,0.013273482314390257,0.061065940201892446,0.05978063791687925,0.11920504788589709,0.09476956797626152,0.10804305029065177
2,1419,2021-07-13,0.0820990103657211,0.04804156602593118,0.01613905967192248,0.021714625255989925,-0.042459022583178054,0.0820990103657211,0.13014057639165227,0.14627963606357475,0.16799426131956469,0.12553523873638664
3,1419,2022-01-12,0.05745154266441197,0.011389411336002566,-0.01504674385287608,-0.05167867529096822,-0.01539533996824622,0.05745154266441197,0.06884095400041454,0.05379421014753846,0.0021155348565702406,-0.01327980511167598
4,1871,2019-02-08,-0.052589821636373775,0.0034360821337337004,-0.030275738726078992,-0.008214619480229928,-0.011117008459033278,-0.052589821636373775,-0.04915373950264008,-0.07942947822871907,-0.087644097708949,-0.09876110616798228
5,1890,2022-03-22,0.11557963935103421,0.0215319698401873,-0.013882208404257601,0.004108000386512947,0.0025964510295118422,0.11557963935103421,0.1371116091912215,0.1232294007869639,0.12733740117347686,0.1299338522029887
6,2168,2020-10-16,-0.048366476412697,-0.018351103248860544,-0.02654366342773037,-0.0274792358501275,-0.03532671187590871,-0.048366476412697,-0.06671757966155754,-0.09326124308928792,-0.12074047893941542,-0.15606719081532414
7,2326,2018-05-09,0.05817870148656571,-0.008138172068494058,-0.0021149298646830784,-0.0031574322113564696,-0.006558087588359301,0.05817870148656571,0.050040529418071654,0.04792559955338858,0.04476816734203211,0.038210079753672806
8,2389,2017-05-01,,,,,,,,,,
9,2395,2020-09-16,-0.0706098704599494,-0.0067053181237623355,-0.011655724542253906,-0.0546325054523041,-0.013040384502140507,-0.0706098704599494,-0.07731518858371174,-0.08897091312596564,-0.14360341857826975,-0.15664380308041026
10,2429,2017-08-08,,,,,,,,,,
11,2471,2018-01-12,0.19217301401355108,-0.11069265986501876,0.02711021024007141,0.047905687008230856,0.09629807650067274,0.19217301401355108,0.08148035414853232,0.10859056438860373,0.1564962513968346,0.25279432789750733
12,2737,2017-07-28,,,,,,,,,,
13,2737,2021-07-30,-0.046900740009226984,0.01710343125609046,-0.015062987426412674,-0.027541828143421286,-0.01153987174590983,-0.046900740009226984,-0.029797308753136523,-0.044860296179549196,-0.07240212432297048,-0.08394199606888031
14,2986,2021-02-16,,,,,,,,,,
15,3150,2020-06-10,-0.03432252732322452,-0.023277005062172895,0.0393202013987945,0.04918520564108854,0.0009228367545771824,-0.03432252732322452,-0.05759953238539742,-0.018279330986602914,0.030905874654485625,0.03182871140906281
16,3431,2018-08-09,0.1460181465895313,0.02189744599934043,0.015533984186940367,0.01932985822401984,0.007441036639558008,0.1460181465895313,0.16791559258887173,0.18344957677581208,0.20277943499983192,0.21022047163938992
17,3431,2020-11-02,0.0038423154632805925,0.0026988568626362917,0.015464959292061051,0.06788177896970009,-0.022699033527168837,0.0038423154632805925,0.006541172325916884,0.022006131617977934,0.08988791058767802,0.06718887706050919
18,3431,2022-02-09,-0.01837082168309107,0.01732196725428814,-0.01835995703697832,0.04146814046779665,-0.00910466831955915,-0.01837082168309107,-0.001048854428802929,-0.01940881146578125,0.0220593290020154,0.012954660682456251
19,3475,2017-07-12,,,,,,,,,,
20,3475,2017-12-12,0.0040250914950976805,0.07216359166858927,-0.04220958120635718,-0.020227319237858768,-0.004141576158868522,0.0040250914950976805,0.07618868316368695,0.03397910195732977,0.013751782719471,0.009610206560602479
21,3540,2017-12-18,0.16225547924863226,-0.06534660010260862,0.042372789214456294,0.036585481942608376,-0.02745108613248675,0.16225547924863226,0.09690887914602364,0.13928166836047995,0.17586715030308833,0.14841606417060157
22,3657,2018-06-11,0.061872227601591355,0.004131206663295658,-0.009781962310086415,-0.004666628113645207,-0.0002896200944054045,0.061872227601591355,0.06600343426488701,0.0562214719548006,0.0515548438411554,0.051265223746749994
23,3665,2019-03-19,0.012738289419364928,-0.02075795793308194,0.003598153561507226,6.484546131578506e-06,0.026734434956331665,0.012738289419364928,-0.00801966851371701,-0.004421514952209785,-0.004415030406078206,0.02231940455025346
24,3673,2017-11-13,,,,,,,,,,
25,3687,2017-06-27,,,,,,,,,,
26,3793,2021-11-02,0.017313247769120934,0.06731039432690987,0.0367830100752956,-0.06970647606974154,0.002493408138734792,0.017313247769120934,0.08462364209603081,0.1214066521713264,0.051700176101584866,0.054193584240319656
27,3853,2021-11-15,0.02478958426256718,-0.011219698287545566,-0.0010178151228480157,0.1396637109786718,0.0019749980421702477,0.02478958426256718,0.013569885975021614,0.012552070852173598,0.15221578183084541,0.15419077987301566
28,3925,2019-02-14,0.010944730180531733,0.01111903661976631,0.057835547807540896,-0.002366115734319702,-0.016563729847186494,0.010944730180531733,0.02206376680029804,0.07989931460783894,0.07753319887351924,0.06096946902633275
29,3983,2018-05-11,0.09236123821655089,0.0033887802182299195,0.059162063716759035,-0.01458300197517116,0.015249666919939571,0.09236123821655089,0.0957500184347808,0.15491208215153984,0.1403290801763687,0.15557874709630826
30,4549,2021-01-28,-0.04546488771959458,0.031891506553478624,0.002515278205966698,-0.016403971438464237,-0.023182207889880024,-0.04546488771959458,-0.013573381166115957,-0.011058102960149259,-0.027462074398613496,-0.05064428228849352
31,4722,2021-02-03,-0.015456641759972866,-0.04963045546740113,0.007502051560726513,-0.03097531328554261,0.015034774533203754,-0.015456641759972866,-0.06508709722737399,-0.057585045666647475,-0.08856035895219008,-0.07352558441898632
