,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1801,2018-08-06,0.00481624259291609,-0.032306730521581076,0.0023479936262273465,-0.004803413672882239,0.0008937774948400111,0.00481624259291609,-0.027490487928664986,-0.02514249430243764,-0.029945907975319878,-0.029052130480479867
1,2811,2019-05-09,-0.0029985616641218012,-0.03396003952701615,0.014037305660489312,0.015771562674163582,0.01027376116884357,-0.0029985616641218012,-0.03695860119113795,-0.02292129553064864,-0.007149732856485059,0.0031240283123585115
2,3254,2019-12-17,-0.14868959712503357,-0.008659910866421051,0.05019497007163145,0.027113002176420386,0.09734320286678566,-0.14868959712503357,-0.1573495079914546,-0.10715453791982316,-0.08004153574340277,0.017301667123382894
3,3465,2017-08-14,,,,,,,,,,
4,3659,2019-08-09,0.07817114789709806,0.009883785720242406,-0.02183207776577057,-0.03376666761868467,0.017142131392182253,0.07817114789709806,0.08805493361734046,0.0662228558515699,0.03245618823288522,0.04959831962506747
5,4088,2019-11-26,-0.006408702664136303,0.006599463398193464,-0.01457542805769763,-0.016103461616896835,-0.017803661977082393,-0.006408702664136303,0.0001907607340571613,-0.014384667323640469,-0.030488128940537304,-0.0482917909176197
6,4202,2019-05-09,-0.10923261686361208,0.0012962299175010407,0.016444494453480653,0.02021841443910978,-0.010066292602525723,-0.10923261686361208,-0.10793638694611103,-0.09149189249263037,-0.07127347805352059,-0.08133977065604632
7,4507,2018-02-06,0.011907932603267272,-0.004405076745357688,-0.013871523137947199,0.007016957111865877,0.00811002395158382,0.011907932603267272,0.007502855857909585,-0.006368667280037614,0.0006482898318282623,0.008758313783412082
8,4544,2018-05-11,-0.021342723377647543,0.03918419375069629,0.02263200474892727,0.014874973642474197,-0.0024202414447628217,-0.021342723377647543,0.017841470373048746,0.04047347512197602,0.05534844876445022,0.0529282073196874
9,4716,2019-03-25,0.02971254205501993,0.006557800084390153,-0.03731680327274682,-0.02705514319748127,0.005643793990534569,0.02971254205501993,0.036270342139410085,-0.001046461133336736,-0.028101604330818007,-0.02245781034028344
10,4751,2019-01-31,-0.012121995057390748,-0.014682914434332173,-0.007477782799424574,-0.04840559977555373,-0.024284158570453577,-0.012121995057390748,-0.02680490949172292,-0.0342826922911475,-0.08268829206670122,-0.1069724506371548
11,4751,2019-10-31,-0.021750617039739798,-0.0018342941557605262,0.021322337173316663,0.0256803637788112,0.0253789968783843,-0.021750617039739798,-0.023584911195500324,-0.002262574022183661,0.02341778975662754,0.04879678663501184
12,4812,2020-11-02,0.007195901288996035,-0.012951048214860254,-0.02189471453587316,0.0005652714945059562,-0.040118544526365194,0.007195901288996035,-0.0057551469258642195,-0.027649861461737382,-0.027084589967231426,-0.06720313449359662
13,4849,2022-05-13,-0.16471123393986795,-0.024022405172678302,0.019049842133895448,-0.03199107855600011,0.04720513016256747,-0.16471123393986795,-0.18873363911254626,-0.16968379697865082,-0.20167487553465094,-0.15446974537208347
14,5947,2018-08-06,0.02518372125226772,6.185004336614012e-05,-0.0020722983766085943,0.004419416244235761,-0.008458438383225447,0.02518372125226772,0.02524557129563386,0.023173272919025264,0.027592689163261026,0.01913425078003558
15,6305,2020-10-23,0.011007625011670474,-0.03241380090499663,-0.04153780263088875,-0.05003954439318117,-0.030005002779724427,0.011007625011670474,-0.02140617589332616,-0.0629439785242149,-0.11298352291739608,-0.1429885256971205
16,6670,2021-11-08,0.00967836931107787,0.027478332191221415,0.03527393319191543,0.03600690510692804,0.016098083137275766,0.00967836931107787,0.037156701502299286,0.07243063469421471,0.10843753980114275,0.12453562293841852
17,6727,2018-08-07,0.04876177465086377,0.057512366160417716,-0.03104200817383195,0.07456706604017677,0.01495089802421434,0.04876177465086377,0.10627414081128149,0.07523213263744954,0.1497991986776263,0.16475009670184065
18,6841,2017-08-09,,,,,,,,,,
19,7453,2020-01-14,-0.013142823182850216,-0.0072034431850570915,-0.02266804723250966,0.02323848718676431,-0.0024431714298349515,-0.013142823182850216,-0.020346266367907307,-0.043014313600416965,-0.019775826413652654,-0.022218997843487603
20,7564,2018-04-24,-0.0007625799851377058,-0.0007296760265108735,-0.0007479928669508852,-0.0007552750830285981,-0.000773458035704029,-0.0007625799851377058,-0.0014922560116485792,-0.0022402488785994643,-0.0029955239616280623,-0.0037689819973320913
21,7564,2018-04-25,-0.0007292025783795225,-0.00074799389511516,-0.000755464748470127,-0.0007741187092354758,-0.0007479799482825123,-0.0007292025783795225,-0.0014771964734946825,-0.0022326612219648097,-0.0030067799312002855,-0.0037547598794827977
22,7564,2018-04-26,-0.0007480980847007357,-0.000756297905241379,-0.0007767720229064468,-0.000748082777008376,-0.0007316831549546748,-0.0007480980847007357,-0.0015043959899421148,-0.0022811680128485617,-0.0030292507898569375,-0.0037609339448116124
23,7564,2018-04-27,-0.0007561608072173878,-0.0007763430662756177,-0.0007480627856612294,-0.0007318969402675807,-0.0007964503448048385,-0.0007561608072173878,-0.0015325038734930055,-0.002280566659154235,-0.003012463599421816,-0.0038089139442266545
24,7564,2018-05-01,-0.0007767812100498734,-0.0007480777725840268,-0.0007316700382101654,-0.0007971893530857037,-0.0007398380966465306,-0.0007767812100498734,-0.0015248589826339,-0.0022565290208440654,-0.003053718373929769,-0.0037935564705762997
25,7564,2018-05-02,-0.0007479736584450551,-0.0007330437180051045,-0.0007926619106494521,-0.000740476104658026,-0.000691960816828734,-0.0007479736584450551,-0.0014810173764501595,-0.0022736792870996117,-0.0030141553917576377,-0.003706116208586372
26,7564,2018-05-07,-0.0007332409765343252,-0.0007920126027076876,-0.000740567824775888,-0.0006927414443787868,-0.0007152555251247624,-0.0007332409765343252,-0.0015252535792420127,-0.0022658214040179006,-0.0029585628483966876,-0.00367381837352145
