,code,date,ar1,ar2,ar3,ar4,ar5,car1,car2,car3,car4,car5
0,1419,2017-06-26,,,,,,,,,,
1,1419,2017-06-27,,,,,,,,,,
2,1419,2017-10-18,,,,,,,,,,
3,1419,2017-11-28,-0.004962590281938453,-0.016735516017852885,0.002346301098637569,0.0029050992668432445,0.009090343802098414,-0.004962590281938453,-0.02169810629979134,-0.01935180520115377,-0.016446705934310527,-0.007356362132212113
4,1419,2017-11-29,-0.01657303132491018,0.002102398909851255,0.002393410612876419,0.00875648481113084,-0.005584881004776547,-0.01657303132491018,-0.014470632415058925,-0.012077221802182507,-0.0033207369910516673,-0.008905617995828214
5,1419,2017-11-30,0.0022045787617374813,0.0025508782791750957,0.008877237352942909,-0.005445459166068931,0.008058314902477683,0.0022045787617374813,0.0047554570409125765,0.013632694393855485,0.008187235227786555,0.016245550130264238
6,1419,2018-04-16,-0.010929735801353858,-0.01055765807395078,-0.017379793042897662,-0.011088614129431561,-0.019840678486882514,-0.010929735801353858,-0.021487393875304638,-0.038867186918202304,-0.04995580104763386,-0.06979647953451637
7,1419,2018-04-17,-0.010493173109448525,-0.017344020978444976,-0.011038123359809832,-0.019793889460317238,0.017531370575195878,-0.010493173109448525,-0.0278371940878935,-0.03887531744770333,-0.05866920690802057,-0.041137836332824695
8,1419,2018-04-18,-0.017299856671795708,-0.010982095422677385,-0.01974084521714843,0.017579969113711815,-0.016625403860990977,-0.017299856671795708,-0.028281952094473095,-0.048022797311621526,-0.03044282819790971,-0.04706823205890069
9,1419,2018-05-30,-0.02240198093465214,-0.02563915348841543,-0.009606953899758892,-0.016635679747926298,0.017824143954380936,-0.02240198093465214,-0.048041134423067566,-0.05764808832282646,-0.07428376807075276,-0.05645962411637183
10,1419,2018-05-31,-0.025678308529970488,-0.00963944772992452,-0.01664358467691906,0.017804525707969282,0.004545226648710748,-0.025678308529970488,-0.03531775625989501,-0.051961340936814066,-0.034156815228844783,-0.029611588580134036
11,1419,2018-06-01,-0.009610865850600258,-0.016579958973060662,0.017851457723994518,0.004570763764612035,-0.0019097638379674546,-0.009610865850600258,-0.02619082482366092,-0.0083393670996664,-0.003768603335054365,-0.005678367173021819
12,1419,2018-06-04,-0.01624084531332532,0.018082827720813016,0.004664047741724575,-0.0016783938411489589,-0.016833594339615874,-0.01624084531332532,0.0018419824074876953,0.0065060301492122705,0.004827636308063312,-0.012005958031552563
13,1419,2018-07-03,-0.0019084304208256508,-0.03592359658987889,0.02767018884105996,0.030621289567054743,-0.03305687713028237,-0.0019084304208256508,-0.03783202701070454,-0.010161838169644579,0.020459451397410164,-0.012597425732872203
14,1419,2018-07-04,-0.03586370893580204,0.02761366854690324,0.030561121238256956,-0.03320152325065383,0.011257667421701265,-0.03586370893580204,-0.008250040388898802,0.022311080849358154,-0.010890442401295674,0.00036722502040559095
15,1419,2018-07-05,0.027527742004057637,0.030483617047758864,-0.03308399044282854,0.010979342652809827,0.005246781842506751,0.027527742004057637,0.0580113590518165,0.024927368608987963,0.035906711261797786,0.04115349310430454
16,1419,2018-11-16,0.036649504439376465,-0.016129783229965736,-0.01513586750813161,0.0071293261990642955,0.015444634021258726,0.036649504439376465,0.02051972120941073,0.005383853701279119,0.012513179900343414,0.02795781392160214
17,1419,2018-12-21,-0.0020350504316546947,0.027957620240440267,0.02219985700106613,-0.07205514577494926,-0.024142843822753248,-0.0020350504316546947,0.025922569808785573,0.0481224268098517,-0.023932718965097556,-0.0480755627878508
18,1419,2018-12-25,0.0279379746829835,0.022071535915975986,-0.07207812733042925,-0.024103426658731726,0.02773119144098406,0.0279379746829835,0.050009510598959486,-0.02206861673146976,-0.046172043390201485,-0.018440851949217425
19,1419,2019-02-12,-0.007732979487119602,-0.016501530159189568,-0.01851306159437449,-0.01767427081082328,0.02498102847458082,-0.007732979487119602,-0.02423450964630917,-0.042747571240683666,-0.06042184205150694,-0.03544081357692612
20,1419,2019-02-13,-0.016630418128444232,-0.01871253217783853,-0.017702203630815108,0.024893439178551406,-0.007930882941963719,-0.016630418128444232,-0.03534295030628276,-0.05304515393709787,-0.028151714758546463,-0.036082597700510186
21,1419,2019-02-14,-0.018635396984901027,-0.017167409126084845,0.025269071401958318,-0.007665434750245453,-0.008234263928715839,-0.018635396984901027,-0.03580280611098587,-0.010533734709027555,-0.01819916945927301,-0.02643343338798885
22,1419,2019-02-15,-0.017062647548165846,0.025389259014027728,-0.0075345680839332485,-0.008098097942564778,-0.01118472114580093,-0.017062647548165846,0.008326611465861881,0.0007920433819286329,-0.007306054560636145,-0.018490775706437076
23,1419,2019-02-18,0.0253408307218339,-0.007585469624619751,-0.00815022679556805,-0.011235622686487432,0.001307777947384221,0.0253408307218339,0.01775536109721415,0.0096051343016461,-0.0016304883848413318,-0.0003227104374571108
24,1419,2019-03-07,-0.0029142552681681727,0.020573319844290592,0.009837736768505221,-0.013047728975780628,-0.0011224490312435203,-0.0029142552681681727,0.01765906457612242,0.02749680134462764,0.014449072368847012,0.013326623337603491
25,1419,2019-03-08,0.020504265667394602,0.009766905611740803,-0.013116979242540334,-0.0011915032081395108,-0.006989447634105003,0.020504265667394602,0.030271171279135405,0.017154192036595073,0.015962688828455564,0.00897324119435056
26,1419,2019-05-29,0.008577863994228907,-0.02017516483522558,-0.02418520743390743,0.007170276833154061,0.005795695374198119,0.008577863994228907,-0.011597300840996671,-0.035782508274904104,-0.02861223144175004,-0.02281653606755192
